city_index,MSE,MAE,RMSE,SMAPE_%,R2
86,1.1608337868576695,0.7866155015142757,1.0774199677273804,103.01630723705522,0.21770447031223816
87,5.967570926177688,1.6437558686628149,2.442861217134057,96.63144000083811,0.6026067875550463
88,0.5342006583376048,0.5090834686596571,0.7308903189518964,132.44943907801604,0.21021401151160313
89,10.120254832041836,2.4562743900742543,3.1812347967482433,142.39404980304278,0.02358424659695524
90,1.290355377135862,0.7821197116408914,1.1359381044475363,120.67704093828083,0.11829719459746435
91,0.16753525575706796,0.2432068989606482,0.40931070808991543,123.94011494209633,0.046803716685685615
92,2.305375871770956,1.1674310150669398,1.5183464267982312,116.56440961132361,0.33605187007372317
93,0.03153599627739733,0.11574440405181395,0.17758377256212723,90.12311249215773,0.4742733050273559
94,4.073083590377731,1.4977433364888733,2.018188194985228,82.19164112455161,0.6151545295772796
95,1.3344278355723571,0.8623008436250751,1.155174374530684,95.48824051611183,0.5364347618305652
96,2.545023332474704,1.1806519471988939,1.5953129261918189,110.63554572043266,0.349086713202425
97,0.9464198770282718,0.7234354056346536,0.9728411365830866,116.13493244977504,0.42199908460851887
98,0.12936977750118636,0.25605894970936016,0.35968010439998815,103.77417714190906,0.26239549671167584
99,0.7012366419979946,0.613369299293888,0.8373987353692354,105.71105970815564,-0.023167259658471773
100,0.6635233549840963,0.5895299513998914,0.8145694291980864,105.94528905411596,0.07373850483140376
101,0.3978302816417575,0.4478864972448226,0.6307378866389409,87.57733498412844,0.5496395754936384
102,7.144775954157858,1.9749142870281082,2.672971371743038,109.69948184314784,0.42012354272906094
103,6.393663418747673,1.668587503919306,2.528569441155942,98.06078648521778,0.44040138982773136
104,4.380514789694889,1.4490753758092432,2.0929679380475203,108.16929368284353,0.21715149667257172
105,4.951691563709093,1.5698835542590475,2.22523966433036,103.66059026982785,0.45032876663674926
106,1.9288578510251304,0.9818192996673196,1.3888332696998336,118.26381866668343,0.2615857045983543
107,1.430747173285542,0.8850244056804951,1.1961384423575483,98.74860562488949,0.29886191557634223
108,0.10425913389105303,0.24172365520900332,0.322891830015956,128.0585761504464,0.05411085356177825
109,1.3402102622743126,0.7726255834431646,1.1576745061865674,102.58158752218331,0.20491194801197465
110,3.866303580514125,1.3464987345171202,1.9662918350321563,118.79590306540855,0.12363508713871119
111,0.41271968890763616,0.3994309139555827,0.642432633750525,99.67063092933788,0.21487907908346815
112,0.08944673012700655,0.2332819988646364,0.2990764620076387,111.04806181353433,0.3549819469342338
113,2.0052239433236356,1.0032651075633858,1.4160593007793267,113.91296205991708,0.050521992800271254
114,4.669474582508783,1.5424407066953822,2.1608967079684263,95.49255834657073,0.456834525236261
115,2.4477060602097067,1.2041160446291521,1.5645146404587291,122.8654349952757,0.264435757482788
116,3.343360625210496,1.2989918262452336,1.8284858832406927,109.09038576061994,0.331334846950749
117,1.5281435642927184,0.9734627321798445,1.236181040257744,111.30976230832582,0.15762703420674462
118,1.3423113584396364,0.7884112214612523,1.1585816149238846,95.81708910012426,0.413556597410054
